Date,Scrip,Open,High,Low,Close,PreClose,AdjClose,Volume,Value,Trade,Change,DateString,DateEpoch
/Date(1482019200000)/,1JANATAMF,5.1,5.2,5.1,5.1,0,0,93545,0,0,0,18/12/2016 00:00:00,1482019200000
/Date(1482105600000)/,1JANATAMF,5.1,5.2,5.1,5.2,0,0,409041,0,0,0,19/12/2016 00:00:00,1482105600000
/Date(1482192000000)/,1JANATAMF,5.2,5.2,5.1,5.1,0,0,350574,0,0,0,20/12/2016 00:00:00,1482192000000
/Date(1482278400000)/,1JANATAMF,5.1,5.2,5,5.1,0,0,717816,0,0,0,21/12/2016 00:00:00,1482278400000
/Date(1482364800000)/,1JANATAMF,5.1,5.3,5.1,5.2,0,0,1857034,0,0,0,22/12/2016 00:00:00,1482364800000
/Date(1482710400000)/,1JANATAMF,5.2,5.4,5.2,5.4,0,0,1966696,0,0,0,26/12/2016 00:00:00,1482710400000
/Date(1482796800000)/,1JANATAMF,5.4,5.9,5.4,5.9,0,0,5650124,0,0,0,27/12/2016 00:00:00,1482796800000
/Date(1482883200000)/,1JANATAMF,6.1,6.4,6,6.2,0,0,6503967,0,0,0,28/12/2016 00:00:00,1482883200000
/Date(1482969600000)/,1JANATAMF,6.2,6.2,5.8,5.9,0,0,4427760,0,0,0,29/12/2016 00:00:00,1482969600000
/Date(1483228800000)/,1JANATAMF,6,6.3,5.9,6.3,0,0,3750701,0,0,0,01/01/2017 00:00:00,1483228800000
/Date(1483315200000)/,1JANATAMF,6.3,6.3,6.1,6.1,0,0,1659658,0,0,0,02/01/2017 00:00:00,1483315200000
/Date(1483401600000)/,1JANATAMF,6.2,6.2,5.9,5.9,0,0,2786192,0,0,0,03/01/2017 00:00:00,1483401600000
/Date(1483488000000)/,1JANATAMF,5.9,6,5.7,5.8,0,0,1734796,0,0,0,04/01/2017 00:00:00,1483488000000
/Date(1483574400000)/,1JANATAMF,5.9,6,5.8,5.9,0,0,1659645,0,0,0,05/01/2017 00:00:00,1483574400000
/Date(1483833600000)/,1JANATAMF,5.9,6.1,5.9,5.9,0,0,1495149,0,0,0,08/01/2017 00:00:00,1483833600000
/Date(1483920000000)/,1JANATAMF,5.9,6,5.8,6,0,0,963787,0,0,0,09/01/2017 00:00:00,1483920000000
/Date(1484006400000)/,1JANATAMF,6,6.2,6,6,0,0,1963400,0,0,0,10/01/2017 00:00:00,1484006400000
/Date(1484092800000)/,1JANATAMF,6.1,6.4,6.1,6.3,0,0,3133776,0,0,0,11/01/2017 00:00:00,1484092800000
/Date(1484179200000)/,1JANATAMF,6.4,6.9,6.3,6.8,0,0,7022495,0,0,0,12/01/2017 00:00:00,1484179200000
/Date(1484438400000)/,1JANATAMF,6.8,7.4,6.8,7.4,0,0,7520008,0,0,0,15/01/2017 00:00:00,1484438400000
/Date(1484524800000)/,1JANATAMF,7.4,7.8,7.2,7.4,0,0,10094921,0,0,0,16/01/2017 00:00:00,1484524800000
/Date(1484611200000)/,1JANATAMF,7.4,8.1,7.3,8.1,0,0,11006307,0,0,0,17/01/2017 00:00:00,1484611200000
/Date(1484697600000)/,1JANATAMF,8.1,8.5,7.9,8,0,0,7482993,0,0,0,18/01/2017 00:00:00,1484697600000
/Date(1484784000000)/,1JANATAMF,8,8,7.7,8,0,0,3308770,0,0,0,19/01/2017 00:00:00,1484784000000
/Date(1485043200000)/,1JANATAMF,8,8.1,7.8,8,0,0,3074284,0,0,0,22/01/2017 00:00:00,1485043200000
/Date(1485129600000)/,1JANATAMF,8,8.5,7.9,8.3,0,0,5880210,0,0,0,23/01/2017 00:00:00,1485129600000
/Date(1485216000000)/,1JANATAMF,8.3,9,8.3,8.6,0,0,6727282,0,0,0,24/01/2017 00:00:00,1485216000000
/Date(1485302400000)/,1JANATAMF,8.6,8.7,8.2,8.3,0,0,2377585,0,0,0,25/01/2017 00:00:00,1485302400000
/Date(1485388800000)/,1JANATAMF,8.2,8.3,8,8.1,0,0,1896760,0,0,0,26/01/2017 00:00:00,1485388800000
/Date(1485648000000)/,1JANATAMF,8,8.3,7.5,7.6,0,0,2425619,0,0,0,29/01/2017 00:00:00,1485648000000
/Date(1485734400000)/,1JANATAMF,7.7,7.7,7.2,7.4,0,0,1284124,0,0,0,30/01/2017 00:00:00,1485734400000
/Date(1485820800000)/,1JANATAMF,7.4,7.8,7.3,7.6,0,0,1431709,0,0,0,31/01/2017 00:00:00,1485820800000
/Date(1485907200000)/,1JANATAMF,7.5,7.8,7.4,7.5,0,0,1178109,0,0,0,01/02/2017 00:00:00,1485907200000
/Date(1485993600000)/,1JANATAMF,7.4,7.4,7.1,7.2,0,0,880950,0,0,0,02/02/2017 00:00:00,1485993600000
/Date(1486252800000)/,1JANATAMF,7.1,7.1,6.6,6.7,0,0,1337091,0,0,0,05/02/2017 00:00:00,1486252800000
/Date(1486339200000)/,1JANATAMF,6.8,7,6.6,6.8,0,0,1129871,0,0,0,06/02/2017 00:00:00,1486339200000
/Date(1486425600000)/,1JANATAMF,6.7,6.8,6.5,6.7,0,0,679348,0,0,0,07/02/2017 00:00:00,1486425600000
/Date(1486512000000)/,1JANATAMF,6.8,7.3,6.8,7.3,0,0,1969536,0,0,0,08/02/2017 00:00:00,1486512000000
/Date(1486598400000)/,1JANATAMF,7.6,7.6,7.1,7.3,0,0,1053399,0,0,0,09/02/2017 00:00:00,1486598400000
/Date(1486857600000)/,1JANATAMF,7.3,7.5,7.2,7.3,0,0,394227,0,0,0,12/02/2017 00:00:00,1486857600000
/Date(1486944000000)/,1JANATAMF,7.3,7.3,7.1,7.2,0,0,492915,0,0,0,13/02/2017 00:00:00,1486944000000
/Date(1487030400000)/,1JANATAMF,7.1,7.4,7.1,7.3,0,0,592719,0,0,0,14/02/2017 00:00:00,1487030400000
/Date(1487116800000)/,1JANATAMF,7.3,7.4,7.1,7.2,0,0,645258,0,0,0,15/02/2017 00:00:00,1487116800000
/Date(1487203200000)/,1JANATAMF,7.2,7.3,7,7.1,0,0,1893673,0,0,0,16/02/2017 00:00:00,1487203200000
/Date(1487462400000)/,1JANATAMF,7.2,7.3,6.9,7,0,0,1927607,0,0,0,19/02/2017 00:00:00,1487462400000
/Date(1487548800000)/,1JANATAMF,7.1,7.1,6.9,7,0,0,1858859,0,0,0,20/02/2017 00:00:00,1487548800000
/Date(1487721600000)/,1JANATAMF,7,7.2,6.9,7.1,0,0,1259760,0,0,0,22/02/2017 00:00:00,1487721600000
/Date(1487808000000)/,1JANATAMF,7.1,7.1,7,7,0,0,884129,0,0,0,23/02/2017 00:00:00,1487808000000
/Date(1488067200000)/,1JANATAMF,7,7.2,6.9,7.1,0,0,1816303,0,0,0,26/02/2017 00:00:00,1488067200000
/Date(1488153600000)/,1JANATAMF,7.1,7.1,6.9,6.9,0,0,591764,0,0,0,27/02/2017 00:00:00,1488153600000
/Date(1488240000000)/,1JANATAMF,6.9,7,6.9,7,0,0,528510,0,0,0,28/02/2017 00:00:00,1488240000000
/Date(1488326400000)/,1JANATAMF,7,7,6.9,7,0,0,273575,0,0,0,01/03/2017 00:00:00,1488326400000
/Date(1488412800000)/,1JANATAMF,6.9,7,6.9,6.9,0,0,495626,0,0,0,02/03/2017 00:00:00,1488412800000
/Date(1488672000000)/,1JANATAMF,6.9,6.9,6.8,6.8,0,0,270557,0,0,0,05/03/2017 00:00:00,1488672000000
/Date(1488758400000)/,1JANATAMF,6.9,6.9,6.7,6.7,0,0,908811,0,0,0,06/03/2017 00:00:00,1488758400000
/Date(1488844800000)/,1JANATAMF,6.7,6.9,6.6,6.7,0,0,1097781,0,0,0,07/03/2017 00:00:00,1488844800000
/Date(1488931200000)/,1JANATAMF,6.8,6.9,6.7,6.9,0,0,779256,0,0,0,08/03/2017 00:00:00,1488931200000
/Date(1489017600000)/,1JANATAMF,6.9,7,6.8,6.9,0,0,710538,0,0,0,09/03/2017 00:00:00,1489017600000
/Date(1489276800000)/,1JANATAMF,6.9,7,6.8,6.9,0,0,1407675,0,0,0,12/03/2017 00:00:00,1489276800000
/Date(1489363200000)/,1JANATAMF,6.9,7.2,6.9,7.1,0,0,1785650,0,0,0,13/03/2017 00:00:00,1489363200000
/Date(1489449600000)/,1JANATAMF,7.1,7.3,7.1,7.2,0,0,1284243,0,0,0,14/03/2017 00:00:00,1489449600000
/Date(1489536000000)/,1JANATAMF,7.3,7.5,7.2,7.2,0,0,1918287,0,0,0,15/03/2017 00:00:00,1489536000000
/Date(1489622400000)/,1JANATAMF,7.3,7.3,7.1,7.1,0,0,877182,0,0,0,16/03/2017 00:00:00,1489622400000
/Date(1489881600000)/,1JANATAMF,7.1,7.3,7,7,0,0,874815,0,0,0,19/03/2017 00:00:00,1489881600000
/Date(1489968000000)/,1JANATAMF,7.1,7.2,7,7,0,0,340341,0,0,0,20/03/2017 00:00:00,1489968000000
/Date(1490054400000)/,1JANATAMF,7,7.3,7,7.1,0,0,1133402,0,0,0,21/03/2017 00:00:00,1490054400000
/Date(1490140800000)/,1JANATAMF,7.2,7.3,7.1,7.2,0,0,1255812,0,0,0,22/03/2017 00:00:00,1490140800000
/Date(1490227200000)/,1JANATAMF,7.3,7.3,7.2,7.2,0,0,748793,0,0,0,23/03/2017 00:00:00,1490227200000
/Date(1490572800000)/,1JANATAMF,7.2,7.3,7.1,7.2,0,0,795306,0,0,0,27/03/2017 00:00:00,1490572800000
/Date(1490659200000)/,1JANATAMF,7.1,7.2,7.1,7.2,0,0,470781,0,0,0,28/03/2017 00:00:00,1490659200000
/Date(1490745600000)/,1JANATAMF,7.1,7.2,7,7,0,0,600225,0,0,0,29/03/2017 00:00:00,1490745600000
/Date(1490832000000)/,1JANATAMF,7,7.1,7,7.1,0,0,609900,0,0,0,30/03/2017 00:00:00,1490832000000
/Date(1491091200000)/,1JANATAMF,7,7.1,6.9,6.9,0,0,617340,0,0,0,02/04/2017 00:00:00,1491091200000
/Date(1491177600000)/,1JANATAMF,6.9,7,6.9,6.9,0,0,484882,0,0,0,03/04/2017 00:00:00,1491177600000
/Date(1491264000000)/,1JANATAMF,7,7.1,6.9,7,0,0,279273,0,0,0,04/04/2017 00:00:00,1491264000000
/Date(1491350400000)/,1JANATAMF,7,7.2,7,7.2,0,0,1164441,0,0,0,05/04/2017 00:00:00,1491350400000
/Date(1491436800000)/,1JANATAMF,7.3,7.4,7.2,7.3,0,0,1570149,0,0,0,06/04/2017 00:00:00,1491436800000
/Date(1491696000000)/,1JANATAMF,7.3,7.5,7.2,7.4,0,0,1943875,0,0,0,09/04/2017 00:00:00,1491696000000
/Date(1491782400000)/,1JANATAMF,7.5,7.6,7.4,7.5,0,0,1771476,0,0,0,10/04/2017 00:00:00,1491782400000
/Date(1491868800000)/,1JANATAMF,7.4,7.5,7.3,7.3,0,0,596520,0,0,0,11/04/2017 00:00:00,1491868800000
/Date(1491955200000)/,1JANATAMF,7.3,7.4,7.2,7.3,0,0,752493,0,0,0,12/04/2017 00:00:00,1491955200000
/Date(1492041600000)/,1JANATAMF,7.3,7.4,7.2,7.3,0,0,601257,0,0,0,13/04/2017 00:00:00,1492041600000
/Date(1492300800000)/,1JANATAMF,7.3,7.3,7.2,7.2,0,0,236335,0,0,0,16/04/2017 00:00:00,1492300800000
/Date(1492387200000)/,1JANATAMF,7.2,7.3,7.2,7.3,0,0,194113,0,0,0,17/04/2017 00:00:00,1492387200000
/Date(1492473600000)/,1JANATAMF,7.2,7.3,7.1,7.2,0,0,560193,0,0,0,18/04/2017 00:00:00,1492473600000
/Date(1492560000000)/,1JANATAMF,7.2,7.5,7.2,7.4,0,0,1169266,0,0,0,19/04/2017 00:00:00,1492560000000
/Date(1492646400000)/,1JANATAMF,7.4,7.4,7.2,7.2,0,0,864217,0,0,0,20/04/2017 00:00:00,1492646400000
/Date(1492905600000)/,1JANATAMF,7.2,7.2,7,7,0,0,975013,0,0,0,23/04/2017 00:00:00,1492905600000
/Date(1492992000000)/,1JANATAMF,7.1,7.1,6.9,7,0,0,605747,0,0,0,24/04/2017 00:00:00,1492992000000
/Date(1493078400000)/,1JANATAMF,7.1,7.1,7,7,0,0,815408,0,0,0,25/04/2017 00:00:00,1493078400000
/Date(1493164800000)/,1JANATAMF,7.1,7.2,7,7.2,0,0,520759,0,0,0,26/04/2017 00:00:00,1493164800000
/Date(1493251200000)/,1JANATAMF,7.2,7.3,7.1,7.2,0,0,575396,0,0,0,27/04/2017 00:00:00,1493251200000
/Date(1493510400000)/,1JANATAMF,7.2,7.2,7.1,7.1,0,0,277974,0,0,0,30/04/2017 00:00:00,1493510400000
/Date(1493683200000)/,1JANATAMF,7.1,7.3,7.1,7.2,0,0,395458,0,0,0,02/05/2017 00:00:00,1493683200000
/Date(1493769600000)/,1JANATAMF,7.2,7.2,7.1,7.1,0,0,198493,0,0,0,03/05/2017 00:00:00,1493769600000
/Date(1493856000000)/,1JANATAMF,7.1,7.2,7,7.1,0,0,391332,0,0,0,04/05/2017 00:00:00,1493856000000
/Date(1494115200000)/,1JANATAMF,7.1,7.1,7,7,0,0,302768,0,0,0,07/05/2017 00:00:00,1494115200000
/Date(1494201600000)/,1JANATAMF,7,7.2,7,7.1,0,0,281788,0,0,0,08/05/2017 00:00:00,1494201600000
/Date(1494288000000)/,1JANATAMF,7,7.1,7,7.1,0,0,206375,0,0,0,09/05/2017 00:00:00,1494288000000
/Date(1494460800000)/,1JANATAMF,7.1,7.1,7,7.1,0,0,159105,0,0,0,11/05/2017 00:00:00,1494460800000
/Date(1494720000000)/,1JANATAMF,7,7.1,7,7,0,0,104949,0,0,0,14/05/2017 00:00:00,1494720000000
/Date(1494806400000)/,1JANATAMF,7,7.1,6.9,6.9,0,0,126064,0,0,0,15/05/2017 00:00:00,1494806400000
/Date(1494892800000)/,1JANATAMF,6.9,7,6.9,6.9,0,0,60083,0,0,0,16/05/2017 00:00:00,1494892800000
/Date(1494979200000)/,1JANATAMF,7,7.1,7,7,0,0,444641,0,0,0,17/05/2017 00:00:00,1494979200000
/Date(1495065600000)/,1JANATAMF,7,7.1,7,7.1,0,0,458412,0,0,0,18/05/2017 00:00:00,1495065600000
/Date(1495324800000)/,1JANATAMF,7,7,6.9,6.9,0,0,659028,0,0,0,21/05/2017 00:00:00,1495324800000
/Date(1495411200000)/,1JANATAMF,7,7.1,6.9,7.1,0,0,723209,0,0,0,22/05/2017 00:00:00,1495411200000
/Date(1495497600000)/,1JANATAMF,7,7.2,7,7.1,0,0,630888,0,0,0,23/05/2017 00:00:00,1495497600000
/Date(1495584000000)/,1JANATAMF,7.1,7.4,7.1,7.3,0,0,977871,0,0,0,24/05/2017 00:00:00,1495584000000
/Date(1495670400000)/,1JANATAMF,7.3,7.6,7.2,7.5,0,0,2317072,0,0,0,25/05/2017 00:00:00,1495670400000
/Date(1495929600000)/,1JANATAMF,7.5,7.9,7.4,7.6,0,0,3746374,0,0,0,28/05/2017 00:00:00,1495929600000
/Date(1496016000000)/,1JANATAMF,7.6,7.8,7.3,7.4,0,0,2763102,0,0,0,29/05/2017 00:00:00,1496016000000
/Date(1496102400000)/,1JANATAMF,7.5,7.7,7.4,7.4,0,0,2758006,0,0,0,30/05/2017 00:00:00,1496102400000
/Date(1496188800000)/,1JANATAMF,7.4,7.7,7.4,7.4,0,0,1791440,0,0,0,31/05/2017 00:00:00,1496188800000
/Date(1496275200000)/,1JANATAMF,7.4,7.6,7.4,7.4,0,0,1071637,0,0,0,01/06/2017 00:00:00,1496275200000
/Date(1496534400000)/,1JANATAMF,7.4,7.4,7.3,7.3,0,0,287938,0,0,0,04/06/2017 00:00:00,1496534400000
/Date(1496620800000)/,1JANATAMF,7.4,7.4,7.3,7.3,0,0,658593,0,0,0,05/06/2017 00:00:00,1496620800000
/Date(1496707200000)/,1JANATAMF,7.4,7.5,7.3,7.5,0,0,1133611,0,0,0,06/06/2017 00:00:00,1496707200000
/Date(1496793600000)/,1JANATAMF,7.5,7.5,7.3,7.3,0,0,215165,0,0,0,07/06/2017 00:00:00,1496793600000
/Date(1496880000000)/,1JANATAMF,7.4,7.4,7.3,7.4,0,0,211479,0,0,0,08/06/2017 00:00:00,1496880000000
/Date(1497139200000)/,1JANATAMF,7.4,7.4,7.3,7.3,0,0,192113,0,0,0,11/06/2017 00:00:00,1497139200000
/Date(1497225600000)/,1JANATAMF,7.3,7.5,7.3,7.4,0,0,371607,0,0,0,12/06/2017 00:00:00,1497225600000
/Date(1497312000000)/,1JANATAMF,7.4,7.4,7.3,7.4,0,0,271841,0,0,0,13/06/2017 00:00:00,1497312000000
/Date(1497398400000)/,1JANATAMF,7.4,7.4,7.3,7.3,0,0,96317,0,0,0,14/06/2017 00:00:00,1497398400000
/Date(1497484800000)/,1JANATAMF,7.3,7.4,7.3,7.4,0,0,231672,0,0,0,15/06/2017 00:00:00,1497484800000
/Date(1497744000000)/,1JANATAMF,7.4,7.4,7.2,7.3,0,0,298964,0,0,0,18/06/2017 00:00:00,1497744000000
/Date(1497830400000)/,1JANATAMF,7.3,7.4,7.2,7.2,0,0,225188,0,0,0,19/06/2017 00:00:00,1497830400000
/Date(1497916800000)/,1JANATAMF,7.3,7.3,7.2,7.3,0,0,186724,0,0,0,20/06/2017 00:00:00,1497916800000
/Date(1498003200000)/,1JANATAMF,7.4,7.4,7.2,7.3,0,0,362233,0,0,0,21/06/2017 00:00:00,1498003200000
/Date(1498089600000)/,1JANATAMF,7.3,7.4,7.2,7.3,0,0,508678,0,0,0,22/06/2017 00:00:00,1498089600000
/Date(1498608000000)/,1JANATAMF,7.3,7.4,7.2,7.3,0,0,205307,0,0,0,28/06/2017 00:00:00,1498608000000
/Date(1498694400000)/,1JANATAMF,7.3,7.4,7.2,7.3,0,0,718894,0,0,0,29/06/2017 00:00:00,1498694400000
/Date(1498953600000)/,1JANATAMF,7.4,7.5,7.4,7.5,0,0,438806,0,0,0,02/07/2017 00:00:00,1498953600000
/Date(1499040000000)/,1JANATAMF,7.4,7.5,7.4,7.4,0,0,389411,0,0,0,03/07/2017 00:00:00,1499040000000
/Date(1499126400000)/,1JANATAMF,7.5,7.5,7.4,7.4,0,0,602401,0,0,0,04/07/2017 00:00:00,1499126400000
/Date(1499212800000)/,1JANATAMF,7.4,7.5,7.4,7.4,0,0,217078,0,0,0,05/07/2017 00:00:00,1499212800000
/Date(1499299200000)/,1JANATAMF,7.5,7.5,7.4,7.4,0,0,262756,0,0,0,06/07/2017 00:00:00,1499299200000
/Date(1499558400000)/,1JANATAMF,7.4,7.5,7.4,7.5,0,0,465658,0,0,0,09/07/2017 00:00:00,1499558400000
/Date(1499644800000)/,1JANATAMF,7.4,7.7,7.4,7.6,0,0,1006252,0,0,0,10/07/2017 00:00:00,1499644800000
/Date(1499731200000)/,1JANATAMF,7.6,7.8,7.5,7.5,0,0,2046373,0,0,0,11/07/2017 00:00:00,1499731200000
/Date(1499817600000)/,1JANATAMF,7.6,7.6,7.4,7.5,0,0,845105,0,0,0,12/07/2017 00:00:00,1499817600000
/Date(1499904000000)/,1JANATAMF,7.5,7.5,7.4,7.5,0,0,482817,0,0,0,13/07/2017 00:00:00,1499904000000
/Date(1500163200000)/,1JANATAMF,7.4,7.6,7.4,7.4,0,0,556389,0,0,0,16/07/2017 00:00:00,1500163200000
/Date(1500249600000)/,1JANATAMF,7.4,7.5,7.4,7.4,0,0,496026,0,0,0,17/07/2017 00:00:00,1500249600000
/Date(1500336000000)/,1JANATAMF,7.4,7.5,7.4,7.4,0,0,952432,0,0,0,18/07/2017 00:00:00,1500336000000
/Date(1500422400000)/,1JANATAMF,7.5,7.6,7.4,7.6,0,0,601607,0,0,0,19/07/2017 00:00:00,1500422400000
/Date(1500508800000)/,1JANATAMF,7.5,7.6,7.4,7.5,0,0,349907,0,0,0,20/07/2017 00:00:00,1500508800000
/Date(1500768000000)/,1JANATAMF,7.6,7.6,7.4,7.5,0,0,775437,0,0,0,23/07/2017 00:00:00,1500768000000
/Date(1500854400000)/,1JANATAMF,7.5,7.5,7.4,7.4,0,0,361491,0,0,0,24/07/2017 00:00:00,1500854400000
/Date(1500940800000)/,1JANATAMF,7.4,7.4,7.3,7.4,0,0,941434,0,0,0,25/07/2017 00:00:00,1500940800000
/Date(1501027200000)/,1JANATAMF,7.4,7.5,7.3,7.5,0,0,346618,0,0,0,26/07/2017 00:00:00,1501027200000
/Date(1501113600000)/,1JANATAMF,7.5,7.5,7.3,7.4,0,0,996860,0,0,0,27/07/2017 00:00:00,1501113600000
/Date(1501372800000)/,1JANATAMF,7.4,7.4,7.3,7.3,0,0,527203,0,0,0,30/07/2017 00:00:00,1501372800000
/Date(1501459200000)/,1JANATAMF,7.3,7.4,7.2,7.3,0,0,626883,0,0,0,31/07/2017 00:00:00,1501459200000
/Date(1501545600000)/,1JANATAMF,7.3,7.5,7.3,7.5,0,0,810666,0,0,0,01/08/2017 00:00:00,1501545600000
/Date(1501632000000)/,1JANATAMF,7.5,7.6,7.4,7.6,0,0,2602939,0,0,0,02/08/2017 00:00:00,1501632000000
/Date(1501718400000)/,1JANATAMF,7.6,7.9,7.5,7.8,0,0,2676642,0,0,0,03/08/2017 00:00:00,1501718400000
/Date(1501977600000)/,1JANATAMF,7.8,8.1,7.8,7.9,0,0,2987222,0,0,0,06/08/2017 00:00:00,1501977600000
/Date(1502064000000)/,1JANATAMF,7.9,8,7.7,7.9,0,0,2059271,0,0,0,07/08/2017 00:00:00,1502064000000
/Date(1502150400000)/,1JANATAMF,7.8,7.9,7.6,7.6,0,0,821376,0,0,0,08/08/2017 00:00:00,1502150400000
/Date(1502236800000)/,1JANATAMF,7.7,7.7,7.4,7.5,0,0,490665,0,0,0,09/08/2017 00:00:00,1502236800000
/Date(1502323200000)/,1JANATAMF,7.5,7.7,7.3,7.5,0,0,2621550,0,0,0,10/08/2017 00:00:00,1502323200000
/Date(1502582400000)/,1JANATAMF,7.5,7.6,7.3,7.4,0,0,878679,0,0,0,13/08/2017 00:00:00,1502582400000
/Date(1502841600000)/,1JANATAMF,7.4,7.4,7.3,7.4,0,0,974808,0,0,0,16/08/2017 00:00:00,1502841600000
/Date(1502928000000)/,1JANATAMF,7.4,7.4,7.3,7.4,0,0,634189,0,0,0,17/08/2017 00:00:00,1502928000000
/Date(1503187200000)/,1JANATAMF,7.4,7.4,7.1,7.2,0,0,923720,0,0,0,20/08/2017 00:00:00,1503187200000
/Date(1503273600000)/,1JANATAMF,7.2,7.4,7.2,7.4,0,0,1578143,0,0,0,21/08/2017 00:00:00,1503273600000
/Date(1503360000000)/,1JANATAMF,7.3,7.4,7.3,7.4,0,0,817536,0,0,0,22/08/2017 00:00:00,1503360000000
/Date(1503446400000)/,1JANATAMF,7.3,7.4,7.3,7.4,0,0,777740,0,0,0,23/08/2017 00:00:00,1503446400000
/Date(1503532800000)/,1JANATAMF,7.4,7.5,7.3,7.4,0,0,435462,0,0,0,24/08/2017 00:00:00,1503532800000
/Date(1503792000000)/,1JANATAMF,7.4,7.4,7.3,7.3,0,0,342425,0,0,0,27/08/2017 00:00:00,1503792000000
/Date(1503878400000)/,1JANATAMF,7.3,7.4,7.2,7.3,0,0,432497,0,0,0,28/08/2017 00:00:00,1503878400000
/Date(1503964800000)/,1JANATAMF,7.3,7.4,7.2,7.2,0,0,341550,0,0,0,29/08/2017 00:00:00,1503964800000
/Date(1504051200000)/,1JANATAMF,7.3,7.3,7.2,7.2,0,0,394199,0,0,0,30/08/2017 00:00:00,1504051200000
/Date(1504137600000)/,1JANATAMF,7.3,7.6,7.2,7.5,0,0,778830,0,0,0,31/08/2017 00:00:00,1504137600000
/Date(1504483200000)/,1JANATAMF,7.4,7.5,7.4,7.5,0,0,255905,0,0,0,04/09/2017 00:00:00,1504483200000
/Date(1504656000000)/,1JANATAMF,7.3,7.3,6.7,7.1,0,0,1518048,0,0,0,06/09/2017 00:00:00,1504656000000
/Date(1504742400000)/,1JANATAMF,7.1,7.1,6.9,7,0,0,740274,0,0,0,07/09/2017 00:00:00,1504742400000
/Date(1505001600000)/,1JANATAMF,7,7.1,6.8,7,0,0,902837,0,0,0,10/09/2017 00:00:00,1505001600000
/Date(1505088000000)/,1JANATAMF,7,7.1,6.8,7,0,0,984178,0,0,0,11/09/2017 00:00:00,1505088000000
/Date(1505174400000)/,1JANATAMF,7,7,6.9,6.9,0,0,869706,0,0,0,12/09/2017 00:00:00,1505174400000
/Date(1505260800000)/,1JANATAMF,6.9,7,6.9,6.9,0,0,468118,0,0,0,13/09/2017 00:00:00,1505260800000
/Date(1505347200000)/,1JANATAMF,6.9,7.1,6.9,7,0,0,496348,0,0,0,14/09/2017 00:00:00,1505347200000
/Date(1505606400000)/,1JANATAMF,7,7.1,6.9,7,0,0,797859,0,0,0,17/09/2017 00:00:00,1505606400000
/Date(1505692800000)/,1JANATAMF,7,7.1,6.9,7,0,0,620133,0,0,0,18/09/2017 00:00:00,1505692800000
/Date(1505779200000)/,1JANATAMF,7,7.1,6.9,6.9,0,0,1265726,0,0,0,19/09/2017 00:00:00,1505779200000
/Date(1505865600000)/,1JANATAMF,7,7,6.9,7,0,0,444955,0,0,0,20/09/2017 00:00:00,1505865600000
/Date(1505952000000)/,1JANATAMF,6.9,7,6.9,7,0,0,1045925,0,0,0,21/09/2017 00:00:00,1505952000000
/Date(1506211200000)/,1JANATAMF,7,7.1,6.9,7,0,0,669127,0,0,0,24/09/2017 00:00:00,1506211200000
/Date(1506297600000)/,1JANATAMF,7,7,6.8,7,0,0,1319938,0,0,0,25/09/2017 00:00:00,1506297600000
/Date(1506384000000)/,1JANATAMF,6.9,7,6.9,7,0,0,586834,0,0,0,26/09/2017 00:00:00,1506384000000
/Date(1506470400000)/,1JANATAMF,6.9,7,6.9,7,0,0,803191,0,0,0,27/09/2017 00:00:00,1506470400000
/Date(1506556800000)/,1JANATAMF,6.9,7.1,6.9,7,0,0,1278824,0,0,0,28/09/2017 00:00:00,1506556800000
/Date(1506902400000)/,1JANATAMF,7,7,6.9,6.9,0,0,436075,0,0,0,02/10/2017 00:00:00,1506902400000
/Date(1506988800000)/,1JANATAMF,7,7,6.9,6.9,0,0,1844361,0,0,0,03/10/2017 00:00:00,1506988800000
/Date(1507075200000)/,1JANATAMF,6.9,7,6.9,7,0,0,591646,0,0,0,04/10/2017 00:00:00,1507075200000
/Date(1507161600000)/,1JANATAMF,7,7,6.8,6.9,0,0,1726007,0,0,0,05/10/2017 00:00:00,1507161600000
/Date(1507420800000)/,1JANATAMF,6.9,6.9,6.7,6.8,0,0,1095770,0,0,0,08/10/2017 00:00:00,1507420800000
/Date(1507507200000)/,1JANATAMF,6.8,6.9,6.7,6.8,0,0,569893,0,0,0,09/10/2017 00:00:00,1507507200000
/Date(1507593600000)/,1JANATAMF,6.8,6.9,6.7,6.7,0,0,706426,0,0,0,10/10/2017 00:00:00,1507593600000
/Date(1507680000000)/,1JANATAMF,6.7,6.8,6.7,6.7,0,0,382681,0,0,0,11/10/2017 00:00:00,1507680000000
/Date(1507766400000)/,1JANATAMF,6.8,6.8,6.7,6.7,0,0,139684,0,0,0,12/10/2017 00:00:00,1507766400000
/Date(1508025600000)/,1JANATAMF,6.7,6.8,6.7,6.7,0,0,281932,0,0,0,15/10/2017 00:00:00,1508025600000
/Date(1508112000000)/,1JANATAMF,6.7,6.7,6.6,6.6,0,0,127325,0,0,0,16/10/2017 00:00:00,1508112000000
/Date(1508198400000)/,1JANATAMF,6.6,6.7,6.5,6.6,0,0,390733,0,0,0,17/10/2017 00:00:00,1508198400000
/Date(1508284800000)/,1JANATAMF,6.6,6.7,6.6,6.7,0,0,258869,0,0,0,18/10/2017 00:00:00,1508284800000
/Date(1508371200000)/,1JANATAMF,6.7,6.9,6.7,6.8,0,0,370016,0,0,0,19/10/2017 00:00:00,1508371200000
