,DateString,Scrip,Open,Close,Volume,DateEpoch,Difference,Days,Original
557,30/03/2012 00:00:00,1JANATAMF,7.666666666666666,7.666666666666666,649666.6666666666,1333065600000,0,0,No
558,31/03/2012 00:00:00,1JANATAMF,7.733333333333333,7.733333333333333,584333.3333333334,1333152000000,0,0,No
559,01/04/2012 00:00:00,1JANATAMF,7.8,7.8,519000.0,1333238400000,259200000,3,Yes
560,02/04/2012 00:00:00,1JANATAMF,8.0,7.8,270000.0,1333324800000,86400000,1,Yes
561,03/04/2012 00:00:00,1JANATAMF,7.6,7.6,168500.0,1333411200000,86400000,1,Yes
562,04/04/2012 00:00:00,1JANATAMF,7.6,7.5,99500.0,1333497600000,86400000,1,Yes
563,05/04/2012 00:00:00,1JANATAMF,7.5,7.5,253000.0,1333584000000,86400000,1,Yes
564,06/04/2012 00:00:00,1JANATAMF,7.5,7.5,232666.66666666666,1333670400000,0,0,No
565,07/04/2012 00:00:00,1JANATAMF,7.5,7.5,212333.33333333334,1333756800000,0,0,No
566,08/04/2012 00:00:00,1JANATAMF,7.5,7.5,192000.0,1333843200000,259200000,3,Yes
567,09/04/2012 00:00:00,1JANATAMF,7.5,7.3,115500.0,1333929600000,86400000,1,Yes
568,10/04/2012 00:00:00,1JANATAMF,7.6,7.4,158500.0,1334016000000,86400000,1,Yes
569,11/04/2012 00:00:00,1JANATAMF,7.5,7.5,700000.0,1334102400000,86400000,1,Yes
570,12/04/2012 00:00:00,1JANATAMF,7.5,7.5,145500.0,1334188800000,86400000,1,Yes
571,13/04/2012 00:00:00,1JANATAMF,7.566666666666666,7.566666666666666,247333.3333333333,1334275200000,0,0,No
572,14/04/2012 00:00:00,1JANATAMF,7.633333333333334,7.633333333333334,349166.6666666666,1334361600000,0,0,No
573,15/04/2012 00:00:00,1JANATAMF,7.7,7.6,451000.0,1334448000000,259200000,3,Yes
574,16/04/2012 00:00:00,1JANATAMF,7.8,7.6,206500.0,1334534400000,86400000,1,Yes
575,17/04/2012 00:00:00,1JANATAMF,7.6,7.8,287500.0,1334620800000,86400000,1,Yes
576,18/04/2012 00:00:00,1JANATAMF,7.8,7.9,858500.0,1334707200000,86400000,1,Yes
577,19/04/2012 00:00:00,1JANATAMF,7.8,7.6,161500.0,1334793600000,86400000,1,Yes
578,20/04/2012 00:00:00,1JANATAMF,7.566666666666666,7.566666666666666,249333.3333333333,1334880000000,0,0,No
579,21/04/2012 00:00:00,1JANATAMF,7.533333333333333,7.533333333333333,337166.6666666666,1334966400000,0,0,No
580,22/04/2012 00:00:00,1JANATAMF,7.5,7.6,425000.0,1335052800000,259200000,3,Yes
581,23/04/2012 00:00:00,1JANATAMF,7.6,7.6,580500.0,1335139200000,86400000,1,Yes
582,24/04/2012 00:00:00,1JANATAMF,7.6,7.6,263000.0,1335225600000,86400000,1,Yes
583,25/04/2012 00:00:00,1JANATAMF,7.5,7.5,189500.0,1335312000000,86400000,1,Yes
584,26/04/2012 00:00:00,1JANATAMF,7.5,7.4,73500.0,1335398400000,86400000,1,Yes
585,27/04/2012 00:00:00,1JANATAMF,7.4,7.4,97000.0,1335484800000,0,0,No
586,28/04/2012 00:00:00,1JANATAMF,7.4,7.4,120500.0,1335571200000,0,0,No
587,29/04/2012 00:00:00,1JANATAMF,7.4,7.4,144000.0,1335657600000,259200000,3,Yes
588,30/04/2012 00:00:00,1JANATAMF,7.6,7.4,183000.0,1335744000000,86400000,1,Yes
589,01/05/2012 00:00:00,1JANATAMF,7.45,7.45,149500.0,1335830400000,0,0,No
590,02/05/2012 00:00:00,1JANATAMF,7.5,7.5,116000.0,1335916800000,172800000,2,Yes
591,03/05/2012 00:00:00,1JANATAMF,7.5,7.2,306000.0,1336003200000,86400000,1,Yes
592,04/05/2012 00:00:00,1JANATAMF,7.225,7.225,240250.0,1336089600000,0,0,No
593,05/05/2012 00:00:00,1JANATAMF,7.25,7.25,174500.0,1336176000000,0,0,No
594,06/05/2012 00:00:00,1JANATAMF,7.275,7.275,108750.0,1336262400000,0,0,No
595,07/05/2012 00:00:00,1JANATAMF,7.3,7.3,43000.0,1336348800000,345600000,4,Yes
596,08/05/2012 00:00:00,1JANATAMF,7.4,7.2,283000.0,1336435200000,86400000,1,Yes
597,09/05/2012 00:00:00,1JANATAMF,7.3,7.2,210000.0,1336521600000,86400000,1,Yes
598,10/05/2012 00:00:00,1JANATAMF,7.2,7.3,241500.0,1336608000000,86400000,1,Yes
599,11/05/2012 00:00:00,1JANATAMF,7.3,7.3,186833.33333333334,1336694400000,0,0,No
600,12/05/2012 00:00:00,1JANATAMF,7.3,7.3,132166.6666666667,1336780800000,0,0,No
601,13/05/2012 00:00:00,1JANATAMF,7.3,7.2,77500.0,1336867200000,259200000,3,Yes
602,14/05/2012 00:00:00,1JANATAMF,7.2,7.2,72000.0,1336953600000,86400000,1,Yes
603,15/05/2012 00:00:00,1JANATAMF,7.2,7.2,85500.0,1337040000000,86400000,1,Yes
604,16/05/2012 00:00:00,1JANATAMF,7.3,7.2,228500.0,1337126400000,86400000,1,Yes
605,17/05/2012 00:00:00,1JANATAMF,7.3,7.2,48000.0,1337212800000,86400000,1,Yes
606,18/05/2012 00:00:00,1JANATAMF,7.166666666666667,7.166666666666667,79500.0,1337299200000,0,0,No
607,19/05/2012 00:00:00,1JANATAMF,7.133333333333333,7.133333333333333,111000.0,1337385600000,0,0,No
608,20/05/2012 00:00:00,1JANATAMF,7.1,7.1,142500.0,1337472000000,259200000,3,Yes
609,21/05/2012 00:00:00,1JANATAMF,7.2,7.3,95500.0,1337558400000,86400000,1,Yes
610,22/05/2012 00:00:00,1JANATAMF,7.2,7.2,53000.0,1337644800000,86400000,1,Yes
611,23/05/2012 00:00:00,1JANATAMF,7.1,7.1,103500.0,1337731200000,86400000,1,Yes
612,24/05/2012 00:00:00,1JANATAMF,7.1,7.1,40000.0,1337817600000,86400000,1,Yes
613,25/05/2012 00:00:00,1JANATAMF,7.066666666666666,7.066666666666666,71333.33333333333,1337904000000,0,0,No
614,26/05/2012 00:00:00,1JANATAMF,7.033333333333333,7.033333333333333,102666.66666666666,1337990400000,0,0,No
615,27/05/2012 00:00:00,1JANATAMF,7.0,7.0,134000.0,1338076800000,259200000,3,Yes
616,28/05/2012 00:00:00,1JANATAMF,7.0,6.9,274000.0,1338163200000,86400000,1,Yes
617,29/05/2012 00:00:00,1JANATAMF,6.9,6.9,327000.0,1338249600000,86400000,1,Yes
618,30/05/2012 00:00:00,1JANATAMF,6.9,7.0,70500.0,1338336000000,86400000,1,Yes
619,31/05/2012 00:00:00,1JANATAMF,7.0,7.0,90500.0,1338422400000,86400000,1,Yes
620,01/06/2012 00:00:00,1JANATAMF,7.0,7.0,77000.0,1338508800000,0,0,No
621,02/06/2012 00:00:00,1JANATAMF,7.0,7.0,63500.0,1338595200000,0,0,No
622,03/06/2012 00:00:00,1JANATAMF,7.0,7.1,50000.0,1338681600000,259200000,3,Yes
623,04/06/2012 00:00:00,1JANATAMF,7.3,6.9,120500.0,1338768000000,86400000,1,Yes
624,05/06/2012 00:00:00,1JANATAMF,7.0,6.9,42500.0,1338854400000,86400000,1,Yes
625,06/06/2012 00:00:00,1JANATAMF,7.0,7.0,80500.0,1338940800000,86400000,1,Yes
626,07/06/2012 00:00:00,1JANATAMF,6.9,6.9,90500.0,1339027200000,86400000,1,Yes
627,08/06/2012 00:00:00,1JANATAMF,6.9,6.9,68666.66666666667,1339113600000,0,0,No
628,09/06/2012 00:00:00,1JANATAMF,6.9,6.9,46833.333333333336,1339200000000,0,0,No
629,10/06/2012 00:00:00,1JANATAMF,6.9,6.9,25000.0,1339286400000,259200000,3,Yes
630,11/06/2012 00:00:00,1JANATAMF,7.0,6.9,68000.0,1339372800000,86400000,1,Yes
631,12/06/2012 00:00:00,1JANATAMF,6.9,6.9,62500.0,1339459200000,86400000,1,Yes
632,13/06/2012 00:00:00,1JANATAMF,6.9,6.9,49500.0,1339545600000,86400000,1,Yes
633,14/06/2012 00:00:00,1JANATAMF,6.9,6.9,62000.0,1339632000000,86400000,1,Yes
634,15/06/2012 00:00:00,1JANATAMF,6.9,6.9,88166.66666666667,1339718400000,0,0,No
635,16/06/2012 00:00:00,1JANATAMF,6.9,6.9,114333.33333333334,1339804800000,0,0,No
636,17/06/2012 00:00:00,1JANATAMF,6.9,6.9,140500.0,1339891200000,259200000,3,Yes
637,18/06/2012 00:00:00,1JANATAMF,6.9,6.9,82500.0,1339977600000,86400000,1,Yes
638,19/06/2012 00:00:00,1JANATAMF,6.9,6.9,62000.0,1340064000000,86400000,1,Yes
639,20/06/2012 00:00:00,1JANATAMF,6.8,6.8,41500.0,1340150400000,86400000,1,Yes
640,21/06/2012 00:00:00,1JANATAMF,6.8,6.9,78000.0,1340236800000,86400000,1,Yes
641,22/06/2012 00:00:00,1JANATAMF,6.9,6.9,64500.0,1340323200000,0,0,No
642,23/06/2012 00:00:00,1JANATAMF,6.9,6.9,51000.0,1340409600000,0,0,No
643,24/06/2012 00:00:00,1JANATAMF,6.9,6.8,37500.0,1340496000000,259200000,3,Yes
644,25/06/2012 00:00:00,1JANATAMF,6.6,6.8,33500.0,1340582400000,86400000,1,Yes
645,26/06/2012 00:00:00,1JANATAMF,6.9,7.0,74000.0,1340668800000,86400000,1,Yes
646,27/06/2012 00:00:00,1JANATAMF,7.0,7.1,142000.0,1340755200000,86400000,1,Yes
647,28/06/2012 00:00:00,1JANATAMF,7.1,7.1,87000.0,1340841600000,86400000,1,Yes
648,29/06/2012 00:00:00,1JANATAMF,7.074999999999999,7.074999999999999,72000.0,1340928000000,0,0,No
649,30/06/2012 00:00:00,1JANATAMF,7.05,7.05,57000.0,1341014400000,0,0,No
650,01/07/2012 00:00:00,1JANATAMF,7.025,7.025,42000.0,1341100800000,0,0,No
651,02/07/2012 00:00:00,1JANATAMF,7.0,6.9,27000.0,1341187200000,345600000,4,Yes
652,03/07/2012 00:00:00,1JANATAMF,6.9,6.9,40000.0,1341273600000,86400000,1,Yes
653,04/07/2012 00:00:00,1JANATAMF,6.8,6.8,43500.0,1341360000000,86400000,1,Yes
654,05/07/2012 00:00:00,1JANATAMF,6.9,6.8,45000.0,1341446400000,86400000,1,Yes
655,06/07/2012 00:00:00,1JANATAMF,6.833333333333333,6.833333333333333,76833.33333333333,1341532800000,0,0,No
656,07/07/2012 00:00:00,1JANATAMF,6.866666666666667,6.866666666666667,108666.66666666666,1341619200000,0,0,No
657,08/07/2012 00:00:00,1JANATAMF,6.9,6.7,140500.0,1341705600000,259200000,3,Yes
658,09/07/2012 00:00:00,1JANATAMF,6.7,6.7,44000.0,1341792000000,86400000,1,Yes
659,10/07/2012 00:00:00,1JANATAMF,6.7,6.4,148500.0,1341878400000,86400000,1,Yes
660,11/07/2012 00:00:00,1JANATAMF,6.3,6.4,35500.0,1341964800000,86400000,1,Yes
661,12/07/2012 00:00:00,1JANATAMF,6.6,6.6,63000.0,1342051200000,86400000,1,Yes
662,13/07/2012 00:00:00,1JANATAMF,6.533333333333333,6.533333333333333,62500.0,1342137600000,0,0,No
663,14/07/2012 00:00:00,1JANATAMF,6.466666666666667,6.466666666666667,62000.0,1342224000000,0,0,No
664,15/07/2012 00:00:00,1JANATAMF,6.4,6.3,61500.0,1342310400000,259200000,3,Yes
665,16/07/2012 00:00:00,1JANATAMF,6.2,6.4,34500.0,1342396800000,86400000,1,Yes
666,17/07/2012 00:00:00,1JANATAMF,6.4,6.4,33500.0,1342483200000,86400000,1,Yes
667,18/07/2012 00:00:00,1JANATAMF,6.4,6.3,44500.0,1342569600000,86400000,1,Yes
668,19/07/2012 00:00:00,1JANATAMF,6.4,6.4,83500.0,1342656000000,86400000,1,Yes
669,20/07/2012 00:00:00,1JANATAMF,6.4,6.4,74833.33333333333,1342742400000,0,0,No
670,21/07/2012 00:00:00,1JANATAMF,6.4,6.4,66166.66666666667,1342828800000,0,0,No
671,22/07/2012 00:00:00,1JANATAMF,6.4,6.3,57500.0,1342915200000,259200000,3,Yes
672,23/07/2012 00:00:00,1JANATAMF,6.3,6.3,64000.0,1343001600000,86400000,1,Yes
673,24/07/2012 00:00:00,1JANATAMF,6.4,6.5,76500.0,1343088000000,86400000,1,Yes
674,25/07/2012 00:00:00,1JANATAMF,6.4,6.4,38500.0,1343174400000,86400000,1,Yes
675,26/07/2012 00:00:00,1JANATAMF,6.4,6.4,152000.0,1343260800000,86400000,1,Yes
676,27/07/2012 00:00:00,1JANATAMF,6.4,6.4,153000.0,1343347200000,0,0,No
677,28/07/2012 00:00:00,1JANATAMF,6.4,6.4,154000.0,1343433600000,0,0,No
678,29/07/2012 00:00:00,1JANATAMF,6.4,6.3,155000.0,1343520000000,259200000,3,Yes
679,30/07/2012 00:00:00,1JANATAMF,6.3,6.3,32500.0,1343606400000,86400000,1,Yes
680,31/07/2012 00:00:00,1JANATAMF,6.3,6.3,47000.0,1343692800000,0,0,No
681,01/08/2012 00:00:00,1JANATAMF,6.3,6.3,61500.0,1343779200000,172800000,2,Yes
682,02/08/2012 00:00:00,1JANATAMF,6.3,6.1,211500.0,1343865600000,86400000,1,Yes
683,03/08/2012 00:00:00,1JANATAMF,6.133333333333333,6.133333333333333,160000.0,1343952000000,0,0,No
684,04/08/2012 00:00:00,1JANATAMF,6.166666666666667,6.166666666666667,108500.0,1344038400000,0,0,No
685,05/08/2012 00:00:00,1JANATAMF,6.2,6.1,57000.0,1344124800000,259200000,3,Yes
686,06/08/2012 00:00:00,1JANATAMF,6.2,6.1,133500.0,1344211200000,86400000,1,Yes
687,07/08/2012 00:00:00,1JANATAMF,6.1,6.0,103500.0,1344297600000,86400000,1,Yes
688,08/08/2012 00:00:00,1JANATAMF,6.0,5.9,93000.0,1344384000000,86400000,1,Yes
689,09/08/2012 00:00:00,1JANATAMF,5.925000000000001,5.925000000000001,135625.0,1344470400000,0,0,No
690,10/08/2012 00:00:00,1JANATAMF,5.95,5.95,178250.0,1344556800000,0,0,No
691,11/08/2012 00:00:00,1JANATAMF,5.975,5.975,220875.0,1344643200000,0,0,No
692,12/08/2012 00:00:00,1JANATAMF,6.0,6.1,263500.0,1344729600000,345600000,4,Yes
693,13/08/2012 00:00:00,1JANATAMF,5.6,5.8,204500.0,1344816000000,86400000,1,Yes
694,14/08/2012 00:00:00,1JANATAMF,5.7,5.7,96000.0,1344902400000,86400000,1,Yes
695,15/08/2012 00:00:00,1JANATAMF,5.7,5.7,107708.33333333333,1344988800000,0,0,No
696,16/08/2012 00:00:00,1JANATAMF,5.7,5.7,119416.66666666667,1345075200000,0,0,No
697,17/08/2012 00:00:00,1JANATAMF,5.7,5.7,131125.0,1345161600000,0,0,No
698,18/08/2012 00:00:00,1JANATAMF,5.7,5.7,142833.33333333334,1345248000000,0,0,No
699,19/08/2012 00:00:00,1JANATAMF,5.7,5.7,154541.6666666667,1345334400000,0,0,No
700,20/08/2012 00:00:00,1JANATAMF,5.7,5.7,166250.0,1345420800000,0,0,No
701,21/08/2012 00:00:00,1JANATAMF,5.7,5.7,177958.33333333334,1345507200000,0,0,No
702,22/08/2012 00:00:00,1JANATAMF,5.7,5.7,189666.6666666667,1345593600000,0,0,No
703,23/08/2012 00:00:00,1JANATAMF,5.7,5.7,201375.0,1345680000000,0,0,No
704,24/08/2012 00:00:00,1JANATAMF,5.7,5.7,213083.33333333334,1345766400000,0,0,No
705,25/08/2012 00:00:00,1JANATAMF,5.7,5.7,224791.6666666667,1345852800000,0,0,No
706,26/08/2012 00:00:00,1JANATAMF,5.7,5.6,236500.0,1345939200000,1036800000,12,Yes
707,27/08/2012 00:00:00,1JANATAMF,5.7,5.7,78500.0,1346025600000,86400000,1,Yes
708,28/08/2012 00:00:00,1JANATAMF,5.6,5.6,257000.0,1346112000000,86400000,1,Yes
709,29/08/2012 00:00:00,1JANATAMF,5.7,5.7,247000.0,1346198400000,86400000,1,Yes
710,30/08/2012 00:00:00,1JANATAMF,5.6,5.7,83500.0,1346284800000,86400000,1,Yes
711,31/08/2012 00:00:00,1JANATAMF,5.666666666666667,5.666666666666667,74500.0,1346371200000,0,0,No
712,01/09/2012 00:00:00,1JANATAMF,5.633333333333333,5.633333333333333,65500.0,1346457600000,0,0,No
713,02/09/2012 00:00:00,1JANATAMF,5.6,5.7,56500.0,1346544000000,259200000,3,Yes
714,03/09/2012 00:00:00,1JANATAMF,5.7,5.7,100500.0,1346630400000,86400000,1,Yes
715,04/09/2012 00:00:00,1JANATAMF,5.7,5.7,174000.0,1346716800000,86400000,1,Yes
716,05/09/2012 00:00:00,1JANATAMF,5.7,5.7,83000.0,1346803200000,86400000,1,Yes
717,06/09/2012 00:00:00,1JANATAMF,5.6,5.6,78000.0,1346889600000,86400000,1,Yes
718,07/09/2012 00:00:00,1JANATAMF,5.6,5.6,122833.33333333334,1346976000000,0,0,No
719,08/09/2012 00:00:00,1JANATAMF,5.6,5.6,167666.6666666667,1347062400000,0,0,No
720,09/09/2012 00:00:00,1JANATAMF,5.6,5.5,212500.0,1347148800000,259200000,3,Yes
721,10/09/2012 00:00:00,1JANATAMF,5.4,5.5,85500.0,1347235200000,86400000,1,Yes
722,11/09/2012 00:00:00,1JANATAMF,5.4,5.5,49000.0,1347321600000,86400000,1,Yes
723,12/09/2012 00:00:00,1JANATAMF,5.5,5.5,78500.0,1347408000000,86400000,1,Yes
724,13/09/2012 00:00:00,1JANATAMF,5.5,5.6,97000.0,1347494400000,86400000,1,Yes
725,14/09/2012 00:00:00,1JANATAMF,5.633333333333333,5.633333333333333,188500.0,1347580800000,0,0,No
726,15/09/2012 00:00:00,1JANATAMF,5.666666666666667,5.666666666666667,280000.0,1347667200000,0,0,No
727,16/09/2012 00:00:00,1JANATAMF,5.7,5.8,371500.0,1347753600000,259200000,3,Yes
728,17/09/2012 00:00:00,1JANATAMF,5.8,6.2,623500.0,1347840000000,86400000,1,Yes
729,18/09/2012 00:00:00,1JANATAMF,6.4,6.7,797500.0,1347926400000,86400000,1,Yes
730,19/09/2012 00:00:00,1JANATAMF,7.0,7.3,1008000.0,1348012800000,86400000,1,Yes
731,20/09/2012 00:00:00,1JANATAMF,7.3,7.9,2628000.0,1348099200000,86400000,1,Yes
732,21/09/2012 00:00:00,1JANATAMF,8.0,8.0,2335833.3333333335,1348185600000,0,0,No
733,22/09/2012 00:00:00,1JANATAMF,8.1,8.1,2043666.6666666665,1348272000000,0,0,No
734,23/09/2012 00:00:00,1JANATAMF,8.2,8.6,1751500.0,1348358400000,259200000,3,Yes
735,24/09/2012 00:00:00,1JANATAMF,8.5,8.0,1173000.0,1348444800000,86400000,1,Yes
736,25/09/2012 00:00:00,1JANATAMF,8.4,8.1,1231000.0,1348531200000,86400000,1,Yes
737,26/09/2012 00:00:00,1JANATAMF,8.4,8.2,1344000.0,1348617600000,86400000,1,Yes
738,27/09/2012 00:00:00,1JANATAMF,8.1,8.5,1529500.0,1348704000000,86400000,1,Yes
739,28/09/2012 00:00:00,1JANATAMF,8.533333333333333,8.533333333333333,1413000.0,1348790400000,0,0,No
740,29/09/2012 00:00:00,1JANATAMF,8.566666666666666,8.566666666666666,1296500.0,1348876800000,0,0,No
741,30/09/2012 00:00:00,1JANATAMF,8.6,8.3,1180000.0,1348963200000,259200000,3,Yes
742,01/10/2012 00:00:00,1JANATAMF,8.0,8.6,1536500.0,1349049600000,86400000,1,Yes
743,02/10/2012 00:00:00,1JANATAMF,9.0,9.4,3346000.0,1349136000000,86400000,1,Yes
744,03/10/2012 00:00:00,1JANATAMF,10.3,9.3,4667500.0,1349222400000,86400000,1,Yes
745,04/10/2012 00:00:00,1JANATAMF,9.0,9.4,2253500.0,1349308800000,86400000,1,Yes
746,05/10/2012 00:00:00,1JANATAMF,9.533333333333333,9.533333333333333,1953333.3333333333,1349395200000,0,0,No
747,06/10/2012 00:00:00,1JANATAMF,9.666666666666668,9.666666666666668,1653166.6666666665,1349481600000,0,0,No
748,07/10/2012 00:00:00,1JANATAMF,9.8,8.5,1353000.0,1349568000000,259200000,3,Yes
749,08/10/2012 00:00:00,1JANATAMF,8.5,8.0,1026500.0,1349654400000,86400000,1,Yes
750,09/10/2012 00:00:00,1JANATAMF,8.4,8.8,834000.0,1349740800000,86400000,1,Yes
751,10/10/2012 00:00:00,1JANATAMF,9.4,8.3,833500.0,1349827200000,86400000,1,Yes
752,11/10/2012 00:00:00,1JANATAMF,8.3,8.1,746000.0,1349913600000,86400000,1,Yes
753,12/10/2012 00:00:00,1JANATAMF,8.233333333333333,8.233333333333333,763666.6666666666,1350000000000,0,0,No
754,13/10/2012 00:00:00,1JANATAMF,8.366666666666667,8.366666666666667,781333.3333333334,1350086400000,0,0,No
755,14/10/2012 00:00:00,1JANATAMF,8.5,7.8,799000.0,1350172800000,259200000,3,Yes
756,15/10/2012 00:00:00,1JANATAMF,7.3,8.5,764000.0,1350259200000,86400000,1,Yes
757,16/10/2012 00:00:00,1JANATAMF,8.8,8.2,837500.0,1350345600000,86400000,1,Yes
758,17/10/2012 00:00:00,1JANATAMF,8.2,8.2,421500.0,1350432000000,86400000,1,Yes
759,18/10/2012 00:00:00,1JANATAMF,8.6,8.3,625500.0,1350518400000,86400000,1,Yes
760,19/10/2012 00:00:00,1JANATAMF,8.333333333333334,8.333333333333334,517166.6666666667,1350604800000,0,0,No
761,20/10/2012 00:00:00,1JANATAMF,8.366666666666667,8.366666666666667,408833.3333333334,1350691200000,0,0,No
762,21/10/2012 00:00:00,1JANATAMF,8.4,8.2,300500.0,1350777600000,259200000,3,Yes
763,22/10/2012 00:00:00,1JANATAMF,8.2,8.0,292000.0,1350864000000,86400000,1,Yes
764,23/10/2012 00:00:00,1JANATAMF,8.1,8.3,286000.0,1350950400000,86400000,1,Yes
765,24/10/2012 00:00:00,1JANATAMF,8.3,8.3,275500.0,1351036800000,0,0,No
766,25/10/2012 00:00:00,1JANATAMF,8.3,8.3,265000.0,1351123200000,0,0,No
767,26/10/2012 00:00:00,1JANATAMF,8.3,8.3,254500.0,1351209600000,0,0,No
768,27/10/2012 00:00:00,1JANATAMF,8.3,8.3,244000.0,1351296000000,0,0,No
769,28/10/2012 00:00:00,1JANATAMF,8.3,8.3,233500.0,1351382400000,0,0,No
770,29/10/2012 00:00:00,1JANATAMF,8.3,8.3,223000.0,1351468800000,0,0,No
771,30/10/2012 00:00:00,1JANATAMF,8.3,8.1,212500.0,1351555200000,604800000,7,Yes
772,31/10/2012 00:00:00,1JANATAMF,8.1,8.2,517000.0,1351641600000,86400000,1,Yes
773,01/11/2012 00:00:00,1JANATAMF,8.2,8.1,282500.0,1351728000000,86400000,1,Yes
774,02/11/2012 00:00:00,1JANATAMF,8.166666666666666,8.166666666666666,323000.0,1351814400000,0,0,No
775,03/11/2012 00:00:00,1JANATAMF,8.233333333333334,8.233333333333334,363500.0,1351900800000,0,0,No
776,04/11/2012 00:00:00,1JANATAMF,8.3,7.9,404000.0,1351987200000,259200000,3,Yes
777,05/11/2012 00:00:00,1JANATAMF,8.0,7.9,303000.0,1352073600000,86400000,1,Yes
778,06/11/2012 00:00:00,1JANATAMF,8.0,8.2,645000.0,1352160000000,86400000,1,Yes
779,07/11/2012 00:00:00,1JANATAMF,8.4,8.0,385000.0,1352246400000,86400000,1,Yes
780,08/11/2012 00:00:00,1JANATAMF,8.0,7.8,239500.0,1352332800000,86400000,1,Yes
781,09/11/2012 00:00:00,1JANATAMF,7.833333333333333,7.833333333333333,291166.6666666667,1352419200000,0,0,No
782,10/11/2012 00:00:00,1JANATAMF,7.866666666666667,7.866666666666667,342833.3333333333,1352505600000,0,0,No
783,11/11/2012 00:00:00,1JANATAMF,7.9,7.4,394500.0,1352592000000,259200000,3,Yes
784,12/11/2012 00:00:00,1JANATAMF,7.7,7.3,275500.0,1352678400000,86400000,1,Yes
785,13/11/2012 00:00:00,1JANATAMF,7.4,7.4,343000.0,1352764800000,86400000,1,Yes
786,14/11/2012 00:00:00,1JANATAMF,7.4,7.2,275000.0,1352851200000,86400000,1,Yes
787,15/11/2012 00:00:00,1JANATAMF,7.2,7.8,613500.0,1352937600000,86400000,1,Yes
788,16/11/2012 00:00:00,1JANATAMF,7.866666666666666,7.866666666666666,618166.6666666666,1353024000000,0,0,No
789,17/11/2012 00:00:00,1JANATAMF,7.933333333333334,7.933333333333334,622833.3333333334,1353110400000,0,0,No
790,18/11/2012 00:00:00,1JANATAMF,8.0,7.7,627500.0,1353196800000,259200000,3,Yes
791,19/11/2012 00:00:00,1JANATAMF,7.6,7.4,261500.0,1353283200000,86400000,1,Yes
792,20/11/2012 00:00:00,1JANATAMF,7.4,7.3,142500.0,1353369600000,86400000,1,Yes
793,21/11/2012 00:00:00,1JANATAMF,7.5,7.3,92500.0,1353456000000,86400000,1,Yes
794,22/11/2012 00:00:00,1JANATAMF,7.5,7.3,1007500.0,1353542400000,86400000,1,Yes
795,23/11/2012 00:00:00,1JANATAMF,7.3,7.3,873250.0,1353628800000,0,0,No
796,24/11/2012 00:00:00,1JANATAMF,7.3,7.3,739000.0,1353715200000,0,0,No
797,25/11/2012 00:00:00,1JANATAMF,7.3,7.3,604750.0,1353801600000,0,0,No
798,26/11/2012 00:00:00,1JANATAMF,7.3,7.2,470500.0,1353888000000,345600000,4,Yes
799,27/11/2012 00:00:00,1JANATAMF,7.2,7.1,191000.0,1353974400000,86400000,1,Yes
800,28/11/2012 00:00:00,1JANATAMF,7.2,7.1,165000.0,1354060800000,86400000,1,Yes
801,29/11/2012 00:00:00,1JANATAMF,7.3,7.7,391500.0,1354147200000,86400000,1,Yes
802,30/11/2012 00:00:00,1JANATAMF,7.8,7.8,406333.3333333333,1354233600000,0,0,No
803,01/12/2012 00:00:00,1JANATAMF,7.9,7.9,421166.6666666667,1354320000000,0,0,No
804,02/12/2012 00:00:00,1JANATAMF,8.0,7.4,436000.0,1354406400000,259200000,3,Yes
805,03/12/2012 00:00:00,1JANATAMF,7.4,7.3,137500.0,1354492800000,86400000,1,Yes
806,04/12/2012 00:00:00,1JANATAMF,7.2,7.3,339000.0,1354579200000,86400000,1,Yes
807,05/12/2012 00:00:00,1JANATAMF,7.7,7.2,377500.0,1354665600000,86400000,1,Yes
808,06/12/2012 00:00:00,1JANATAMF,7.2,7.2,87000.0,1354752000000,86400000,1,Yes
809,07/12/2012 00:00:00,1JANATAMF,7.2,7.2,102500.0,1354838400000,0,0,No
810,08/12/2012 00:00:00,1JANATAMF,7.2,7.2,118000.0,1354924800000,0,0,No
811,09/12/2012 00:00:00,1JANATAMF,7.2,7.0,133500.0,1355011200000,259200000,3,Yes
812,10/12/2012 00:00:00,1JANATAMF,7.1,6.8,296500.0,1355097600000,86400000,1,Yes
813,11/12/2012 00:00:00,1JANATAMF,6.8,7.2,365500.0,1355184000000,86400000,1,Yes
814,12/12/2012 00:00:00,1JANATAMF,7.3,7.2,205500.0,1355270400000,86400000,1,Yes
815,13/12/2012 00:00:00,1JANATAMF,7.1,7.1,72500.0,1355356800000,86400000,1,Yes
816,14/12/2012 00:00:00,1JANATAMF,7.125,7.125,98750.0,1355443200000,0,0,No
817,15/12/2012 00:00:00,1JANATAMF,7.15,7.15,125000.0,1355529600000,0,0,No
818,16/12/2012 00:00:00,1JANATAMF,7.175,7.175,151250.0,1355616000000,0,0,No
819,17/12/2012 00:00:00,1JANATAMF,7.2,7.2,177500.0,1355702400000,345600000,4,Yes
820,18/12/2012 00:00:00,1JANATAMF,7.2,7.1,113500.0,1355788800000,86400000,1,Yes
821,19/12/2012 00:00:00,1JANATAMF,7.0,7.1,248500.0,1355875200000,86400000,1,Yes
822,20/12/2012 00:00:00,1JANATAMF,7.2,7.0,344500.0,1355961600000,86400000,1,Yes
823,21/12/2012 00:00:00,1JANATAMF,6.966666666666667,6.966666666666667,325500.0,1356048000000,0,0,No
